1	7.395770880126953
2	1.5323657297134399
3	1.1049688354492186
4	1.0884003284454347
5	1.0696638998031616
6	1.0489753967285156
7	1.0258188747406005
8	1.00064464635849
9	0.9722559555053711
10	0.9424463006973267
11	0.9136742078304291
12	0.8836277463912964
13	0.8557227425098419
14	0.8288360995292664
15	0.80477797164917
16	0.782533195400238
17	0.7633025924682617
18	0.7460665289878845
19	0.7317150826454163
20	0.7198789628982544
21	0.707890246963501
22	0.700274788570404
23	0.692225290775299
24	0.6865022993564606
25	0.681309969329834
26	0.6768457743644715
27	0.6733440353393555
28	0.669857870054245
29	0.6662245338201522
30	0.6625691010475159
