1	1.7222408814430237
2	0.3195093486785889
3	0.2824749629020691
4	0.2811498837709427
5	0.27988371448516847
6	0.27833084322214124
7	0.2768739131689072
8	0.275038622379303
9	0.2728114814281464
10	0.2703064871072769
11	0.2671615556240082
12	0.2635645620822907
13	0.2590840067386627
14	0.25265541625022886
15	0.24266260639429094
16	0.2289890064239502
17	0.20997231209278105
18	0.1922093595981598
19	0.1803467088699341
20	0.17362705150842667
21	0.1698557204246521
22	0.166712819647789
23	0.1646106921672821
24	0.163259486246109
25	0.16193970752954484
26	0.1610801102042198
27	0.1600071781396866
28	0.15928820999860763
29	0.158752224612236
30	0.1580548605442047
