1	11.638711926269531
2	11.292389138793945
3	11.045993235778809
4	10.836310009002686
5	10.650180316162109
6	10.480194923400878
7	10.323708654785156
8	10.176373388671875
9	10.03649490661621
10	9.901826092529296
11	9.771160163116456
12	9.642632592773438
13	9.515551095581054
14	9.388771887207032
15	9.261977365112305
16	9.13402008972168
17	9.004010884094239
18	8.871560932922364
19	8.736442406463624
20	8.597064376831055
21	8.45431635131836
22	8.307198895263673
23	8.152594638061524
24	7.989774108886719
25	7.815251156616211
26	7.625099742126465
27	7.421138981628418
28	7.202595775604248
29	6.982589004516601
30	6.776380101013183
31	6.582682205200196
32	6.400143548583984
33	6.226733913421631
34	6.061563982391357
35	5.90384242553711
36	5.753199800109863
37	5.608639608764649
38	5.469745185852051
39	5.336534119415283
40	5.2087728225708005
41	5.085654093170166
42	4.967196662139893
43	4.852831218719483
44	4.742471021270752
45	4.635968397521973
46	4.533051168060303
47	4.434051665496826
48	4.338459873580932
49	4.246165283966064
50	4.156890821456909
51	4.070471604156494
52	3.9869957542419434
53	3.9063044830322267
54	3.8282771759033203
55	3.752785177230835
56	3.679847163391113
57	3.6090408485412597
58	3.540690852355957
59	3.474330312728882
60	3.4101129749298096
61	3.3480671295166013
62	3.2879421264648436
63	3.229701176071167
64	3.173288356781006
65	3.1185638481140137
66	3.0655836906433107
67	3.0141127159118652
68	2.964171231842041
69	2.9159392486572266
70	2.8689405925750733
71	2.8233667896270753
72	2.7792040687561035
73	2.7362468896865844
74	2.6946694971084595
75	2.654315361595154
76	2.6151225624084473
77	2.5770713722229
78	2.5401045440673826
79	2.5041827537536623
80	2.469271350479126
81	2.4353982147216797
82	2.4022788459777833
83	2.3702030550956725
84	2.339105739212036
85	2.3087522697448732
86	2.2791758796691894
87	2.250487580871582
88	2.222557289505005
89	2.1953555992126463
90	2.1688553382873534
91	2.143094348144531
92	2.1179524917602537
93	2.0934549198150636
94	2.0695622772216797
95	2.0463849918365478
96	2.0237578958511353
97	2.0016637142181395
98	1.9801427909851075
99	1.9590339519500732
100	1.9385492874145507
