1	1.015419593143463
2	0.169677025359869
3	0.04580924564599991
4	0.039692968225479124
5	0.038700122359395024
6	0.037583390483260155
7	0.03620318824648857
8	0.034663787508010864
9	0.03312233070731163
10	0.03160374332070351
11	0.0302327120244503
12	0.028961029556393625
13	0.028096584841609002
14	0.027453861057758332
15	0.026871867971867323
16	0.026637746112048628
17	0.026508913868665693
18	0.026347881841659544
19	0.02624120646119118
20	0.02617669571787119
21	0.026114692920446395
22	0.026007908263802528
23	0.025938555577397347
24	0.025922992958128454
25	0.025892222860455512
26	0.025882323411107064
27	0.02581858194768429
28	0.025793956843018533
29	0.02575027092695236
30	0.025661784052848816
