1	10.670825843811036
2	3.9356196628570554
3	0.9646557203292847
4	0.9073650131225586
5	0.8750871203422547
6	0.817994688129425
7	0.7385354174613953
8	0.6528439855575562
9	0.571914208984375
10	0.504168157339096
11	0.45454272737503054
12	0.4179839366912842
13	0.3942327100753784
14	0.3806093058586121
15	0.37366368236541747
16	0.369679328250885
17	0.36763169355392455
18	0.36483708243370055
19	0.3647277156829834
20	0.362234360229969
21	0.3633770884513855
22	0.3624971354484558
23	0.3610107419013977
24	0.3611119661331177
25	0.3604700803756714
26	0.36002766418457033
27	0.36008224723339083
28	0.36000594024658206
29	0.35872099397182466
30	0.35945180635452273
