1	10.674345889282227
2	9.969452011108398
3	9.451382550811768
4	9.007335069274902
5	8.610093542480469
6	8.243960284423828
7	7.906189483642578
8	7.590828714752197
9	7.294501373291015
10	7.014828861999511
11	6.749207902526855
12	6.4986348068237305
13	6.259562870788574
14	6.031154635620117
15	5.813582398986816
16	5.605960189056397
17	5.4079614265441895
18	5.217699586486816
19	5.03484821395874
20	4.859240954208374
21	4.690118481826782
22	4.526961377716065
23	4.369602799987793
24	4.218402180480957
25	4.072117202758789
26	3.9304139846801758
27	3.7931927322387695
28	3.6603818519592286
29	3.5313897472381592
30	3.4062258575439452
31	3.2838538330078126
32	3.164088009643555
33	3.047520618057251
34	2.9339419441223145
35	2.824153192138672
36	2.7193485778808593
37	2.6198303005218504
38	2.5254753231048586
39	2.4357865249633788
40	2.3504615623474123
41	2.269377927017212
42	2.1924028743743897
43	2.119398570251465
44	2.0498628797531127
45	1.9838282318115235
46	1.9208742145538331
47	1.861329088973999
48	1.8046347184181213
49	1.7509191940307618
50	1.69972289352417
51	1.6512207797050475
52	1.6050713874816895
53	1.5612748176574707
54	1.5195606472015382
55	1.479924847316742
56	1.4424497478485108
57	1.4067758674621582
58	1.3728579086303712
59	1.3406891206741334
60	1.3101244492053985
61	1.2811582962036132
62	1.2537052816390992
63	1.2275917881011962
64	1.2027501705169679
65	1.1791583996772765
66	1.156796400165558
67	1.1355709016799926
68	1.115342546749115
69	1.0962566022872924
70	1.0781556337356568
71	1.0609501358032227
72	1.0446283739089965
73	1.0290966842651368
74	1.0143829288482666
75	1.0004306694030762
76	0.9872236529350281
77	0.974710772228241
78	0.9627984476089477
79	0.951405966758728
80	0.9406534261703491
81	0.930506148147583
82	0.9207895626068116
83	0.9116436507701874
84	0.9029769590377807
85	0.8947443792343139
86	0.8869183645248413
87	0.8794879903793335
88	0.8724489328384399
89	0.8657153596878052
90	0.8593548763275146
91	0.8533269416809082
92	0.8475882877349854
93	0.8421277037620545
94	0.8369405027389526
95	0.8320553413391113
96	0.827400380897522
97	0.8229653514385223
98	0.8187587436676025
99	0.8147261001586914
100	0.8109223187446595
